time,activity,lifecycle,payload,x,y,z,Case_ID
2022/12/02 15:08:49.56958129,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.57001143,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:53.815388702,MOVE,START,,4.824875155921181,4.6541426573045435,0.08249110543379724,1
2022/12/02 15:09:19.586115240,MOVE,STOP,,9.801433111616328,5.146660413156961,0.08249865553997068,1
2022/12/02 15:09:19.872284718,CUT_GRASS,START,/tractor_1,9.836177032333241,5.150900403808855,0.08249818221850716,1
2022/12/02 15:09:20.303738505,CUT_GRASS,STOP,/tractor_1,10.176069837682515,5.192795418253239,0.08250131314791649,1
2022/12/02 15:10:18.530457992,LOW_BATTERY,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.546792981,LOW_BATTERY,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629073026,RETURN_TO_BASE,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629210224,RETURN_TO_BASE,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
time,activity,lifecycle,payload,x,y,z,1
2022/12/02 15:07:22.55979607,WEED_POSITION,START,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56003807,WEED_POSITION,STOP,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56019100,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56034096,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:36.556372425,WEED_POSITION,START,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556439435,WEED_POSITION,STOP,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556473322,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556488533,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:53.558129552,WEED_POSITION,START,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558175543,WEED_POSITION,STOP,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558191830,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558207043,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:08:02.809267850,MOVE,START,,-0.0001764475615913762,1.0000751636306353,0.08232484996322108,1
2022/12/02 15:08:44.391658281,MOVE,STOP,,4.596642826771526,4.475684422562396,0.0824990429498709,1
2022/12/02 15:08:44.597900440,CUT_GRASS,START,/tractor_1,4.60484103139884,4.481416072169708,0.08249907090882026,1
2022/12/02 15:08:45.112234695,CUT_GRASS,STOP,/tractor_1,4.827575277865777,4.637015229461904,0.08249844516302247,1
2022/12/02 15:08:49.56866196,WEED_POSITION,START,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56934507,WEED_POSITION,STOP,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56958129,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.57001143,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:53.815388702,MOVE,START,,4.824875155921181,4.6541426573045435,0.08249110543379724,1
2022/12/02 15:09:19.586115240,MOVE,STOP,,9.801433111616328,5.146660413156961,0.08249865553997068,1
2022/12/02 15:09:19.872284718,CUT_GRASS,START,/tractor_1,9.836177032333241,5.150900403808855,0.08249818221850716,1
2022/12/02 15:09:20.303738505,CUT_GRASS,STOP,/tractor_1,10.176069837682515,5.192795418253239,0.08250131314791649,1
2022/12/02 15:10:18.530457992,LOW_BATTERY,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.546792981,LOW_BATTERY,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629073026,RETURN_TO_BASE,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629210224,RETURN_TO_BASE,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
time,activity,lifecycle,payload,x,y,z,1
2022/12/02 15:07:22.55979607,WEED_POSITION,START,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56003807,WEED_POSITION,STOP,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56019100,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56034096,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:36.556372425,WEED_POSITION,START,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556439435,WEED_POSITION,STOP,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556473322,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556488533,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:53.558129552,WEED_POSITION,START,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558175543,WEED_POSITION,STOP,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558191830,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558207043,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:08:02.809267850,MOVE,START,,-0.0001764475615913762,1.0000751636306353,0.08232484996322108,1
2022/12/02 15:08:44.391658281,MOVE,STOP,,4.596642826771526,4.475684422562396,0.0824990429498709,1
2022/12/02 15:08:44.597900440,CUT_GRASS,START,/tractor_1,4.60484103139884,4.481416072169708,0.08249907090882026,1
2022/12/02 15:08:45.112234695,CUT_GRASS,STOP,/tractor_1,4.827575277865777,4.637015229461904,0.08249844516302247,1
2022/12/02 15:08:49.56866196,WEED_POSITION,START,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56934507,WEED_POSITION,STOP,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56958129,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.57001143,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:53.815388702,MOVE,START,,4.824875155921181,4.6541426573045435,0.08249110543379724,1
2022/12/02 15:09:19.586115240,MOVE,STOP,,9.801433111616328,5.146660413156961,0.08249865553997068,1
2022/12/02 15:09:19.872284718,CUT_GRASS,START,/tractor_1,9.836177032333241,5.150900403808855,0.08249818221850716,1
2022/12/02 15:09:20.303738505,CUT_GRASS,STOP,/tractor_1,10.176069837682515,5.192795418253239,0.08250131314791649,1
2022/12/02 15:10:18.530457992,LOW_BATTERY,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.546792981,LOW_BATTERY,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629073026,RETURN_TO_BASE,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629210224,RETURN_TO_BASE,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
time,activity,lifecycle,payload,x,y,z,1
2022/12/02 15:07:22.55979607,WEED_POSITION,START,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56003807,WEED_POSITION,STOP,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56019100,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56034096,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:36.556372425,WEED_POSITION,START,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556439435,WEED_POSITION,STOP,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556473322,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556488533,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:53.558129552,WEED_POSITION,START,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558175543,WEED_POSITION,STOP,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558191830,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558207043,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:08:02.809267850,MOVE,START,,-0.0001764475615913762,1.0000751636306353,0.08232484996322108,1
2022/12/02 15:08:44.391658281,MOVE,STOP,,4.596642826771526,4.475684422562396,0.0824990429498709,1
2022/12/02 15:08:44.597900440,CUT_GRASS,START,/tractor_1,4.60484103139884,4.481416072169708,0.08249907090882026,1
2022/12/02 15:08:45.112234695,CUT_GRASS,STOP,/tractor_1,4.827575277865777,4.637015229461904,0.08249844516302247,1
2022/12/02 15:08:49.56866196,WEED_POSITION,START,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56934507,WEED_POSITION,STOP,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56958129,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.57001143,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:53.815388702,MOVE,START,,4.824875155921181,4.6541426573045435,0.08249110543379724,1
2022/12/02 15:09:19.586115240,MOVE,STOP,,9.801433111616328,5.146660413156961,0.08249865553997068,1
2022/12/02 15:09:19.872284718,CUT_GRASS,START,/tractor_1,9.836177032333241,5.150900403808855,0.08249818221850716,1
2022/12/02 15:09:20.303738505,CUT_GRASS,STOP,/tractor_1,10.176069837682515,5.192795418253239,0.08250131314791649,1
2022/12/02 15:10:18.530457992,LOW_BATTERY,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.546792981,LOW_BATTERY,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629073026,RETURN_TO_BASE,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629210224,RETURN_TO_BASE,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
time,activity,lifecycle,payload,x,y,z,1
2022/12/02 15:07:22.55979607,WEED_POSITION,START,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56003807,WEED_POSITION,STOP,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56019100,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56034096,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:36.556372425,WEED_POSITION,START,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556439435,WEED_POSITION,STOP,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556473322,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556488533,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:53.558129552,WEED_POSITION,START,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558175543,WEED_POSITION,STOP,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558191830,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558207043,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:08:02.809267850,MOVE,START,,-0.0001764475615913762,1.0000751636306353,0.08232484996322108,1
2022/12/02 15:08:44.391658281,MOVE,STOP,,4.596642826771526,4.475684422562396,0.0824990429498709,1
2022/12/02 15:08:44.597900440,CUT_GRASS,START,/tractor_1,4.60484103139884,4.481416072169708,0.08249907090882026,1
2022/12/02 15:08:45.112234695,CUT_GRASS,STOP,/tractor_1,4.827575277865777,4.637015229461904,0.08249844516302247,1
2022/12/02 15:08:49.56866196,WEED_POSITION,START,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56934507,WEED_POSITION,STOP,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56958129,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.57001143,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:53.815388702,MOVE,START,,4.824875155921181,4.6541426573045435,0.08249110543379724,1
2022/12/02 15:09:19.586115240,MOVE,STOP,,9.801433111616328,5.146660413156961,0.08249865553997068,1
2022/12/02 15:09:19.872284718,CUT_GRASS,START,/tractor_1,9.836177032333241,5.150900403808855,0.08249818221850716,1
2022/12/02 15:09:20.303738505,CUT_GRASS,STOP,/tractor_1,10.176069837682515,5.192795418253239,0.08250131314791649,1
2022/12/02 15:10:18.530457992,LOW_BATTERY,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.546792981,LOW_BATTERY,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629073026,RETURN_TO_BASE,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629210224,RETURN_TO_BASE,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
time,activity,lifecycle,payload,x,y,z,1
2022/12/02 15:07:22.55979607,WEED_POSITION,START,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56003807,WEED_POSITION,STOP,"{ weed: {x: 0.05880000000031776, y: 5.000000000000022} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56019100,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:22.56034096,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 0.00012169210582580217, y: 1.0002074845183602} }",0.00012169210582580217,1.0002074845183602,0.08225835178777088,1
2022/12/02 15:07:36.556372425,WEED_POSITION,START,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556439435,WEED_POSITION,STOP,"{ weed: {x: 2.016697542235003, y: 5.000000000000022} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556473322,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:36.556488533,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -2.4330618501730127e-05, y: 1.000276655503132} }",-1.6698047144991e-05,1.0002838674009493,0.08228180620150813,1
2022/12/02 15:07:53.558129552,WEED_POSITION,START,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558175543,WEED_POSITION,STOP,"{ weed: {x: 5.371144241006043, y: 5.000000000000022} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558191830,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:07:53.558207043,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: -0.00028451179559772343, y: 1.0000263223498147} }",-0.0002766812834605742,1.000034054913223,0.08228080017182852,1
2022/12/02 15:08:02.809267850,MOVE,START,,-0.0001764475615913762,1.0000751636306353,0.08232484996322108,1
2022/12/02 15:08:44.391658281,MOVE,STOP,,4.596642826771526,4.475684422562396,0.0824990429498709,1
2022/12/02 15:08:44.597900440,CUT_GRASS,START,/tractor_1,4.60484103139884,4.481416072169708,0.08249907090882026,1
2022/12/02 15:08:45.112234695,CUT_GRASS,STOP,/tractor_1,4.827575277865777,4.637015229461904,0.08249844516302247,1
2022/12/02 15:08:49.56866196,WEED_POSITION,START,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56934507,WEED_POSITION,STOP,"{ weed: {x: 10.705121273257635, y: 5.264594589450179} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.56958129,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:49.57001143,TRACTOR_POSITION,STOP,"{ header: tractor_1, weed: {x: 4.827809837608474, y: 4.640386119418269} }",4.827503111050513,4.640372088495375,0.08250262561113333,1
2022/12/02 15:08:53.815388702,MOVE,START,,4.824875155921181,4.6541426573045435,0.08249110543379724,1
2022/12/02 15:09:19.586115240,MOVE,STOP,,9.801433111616328,5.146660413156961,0.08249865553997068,1
2022/12/02 15:09:19.872284718,CUT_GRASS,START,/tractor_1,9.836177032333241,5.150900403808855,0.08249818221850716,1
2022/12/02 15:09:20.303738505,CUT_GRASS,STOP,/tractor_1,10.176069837682515,5.192795418253239,0.08250131314791649,1
2022/12/02 15:10:18.530457992,LOW_BATTERY,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.546792981,LOW_BATTERY,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629073026,RETURN_TO_BASE,START,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/02 15:10:18.629210224,RETURN_TO_BASE,STOP,,10.216915061172996,5.199148244926881,0.0824985181565187,1
2022/12/13 16:22:14.269163755,WEED_POSITION,START,"{ weed: {x: 0.05999999999970954, y: 5.000000000000022} }",0.00011841253553156707,1.0002091896032268,0.08225842741945816,2
2022/12/13 16:22:14.269223447,WEED_POSITION,STOP,"{ weed: {x: 0.05999999999970954, y: 5.000000000000022} }",0.00011841253553156707,1.0002091896032268,0.08225842741945816,2
2022/12/13 16:22:14.269251585,TRACTOR_POSITION,START,"{ header: tractor_1, weed: {x: 0.00011608355851280674, y: 1.0002116781691759} }",0.00011841253553156707,1.0002091896032268,0.08225842741945816,2
